id,tweet,cleaned_tweet,subtask_a,subtask_b,subtask_c
48049,@USER He is spot on!!! Thanks Joe and Creepy Jr for spreading Joe’s message!,spot thanks joe creepy jr spreading joe message,NOT,,
53020,@USER @USER this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,another fraud put democrats woman lying help party nothing liberal nutjob would say anything try keep conservatives majority scotus,OFF,TIN,GRP
11104,@USER @USER @USER @USER DaveB the most boring man to have ever graced SIMB. Thank fuck he was run off the BORED,daveb boring man ever graced simb thank fuck run bored,OFF,TIN,IND
51041,@USER Did you see what she said about Travis on Ellen?? That’s one hating ass bitch 😭,see said travis ellen one hating ass bitch,OFF,TIN,IND
80671,@USER Any day you free I’m dead ass serious an don’t call me talking about come get him cause imma block yo ass,day free dead ass serious call talking come get cause imma block yo ass,OFF,TIN,IND
61288,@USER legend says that she never actually got to her phone and she is still reaching to this day,legend says never actually got phone still reaching day,NOT,,
14420,@USER There is almost no one that liberals won't insult in defense of their ideological agenda,almost one liberals insult defense ideological agenda,NOT,,
60350,"@USER It's the same slippery slope"" argument used very successfully by the gun lobby Margaret. Sure it's way outside the normal conversation but probably 60% of the country buys into that narative about gun control.  So what's the difference if the Women's lobby uses it?""",slippery slope argument used successfully gun lobby margaret sure way outside normal conversation probably 60 country buys narative gun control difference women lobby uses,NOT,,
39393,@USER Maybe she’s just mad that you don’t “attack” her enough that she is getting as much work as she did at the height of her “victimhood” period? I always told you that she only got that much work for that long was by parlaying victim points from your criticism into work offers.,maybe mad attack enough getting much work height victimhood period always told got much work long parlaying victim points criticism work offers,NOT,,
78456,@USER @USER That is the same old crap spewed by the liberals (MSM). They are disgusting!,old crap spewed liberals msm disgusting,OFF,TIN,GRP
63717,@USER By screaming at the officials or by throwing her racket? I'm confused.,screaming officials throwing racket confused,NOT,,
35867,@USER It would be so nice if the Trump supporters could tell us why they believe he is so great without comparing him to every criminal in the history of American politics.,would nice trump supporters could tell us believe great without comparing every criminal history american politics,NOT,,
25753,"@USER @USER please tell BBC viewers that the @USER caused the biggest fall in the number of new affordable homes!  They are not going to solve a crisis"" they caused!""",please tell bbc viewers caused biggest fall number new affordable homes going solve crisis caused,NOT,,
95592,@USER Ya but we saw some really good things in the preseason. Now granted I didn’t watch Bills preseason games but didn’t get the feeling there was the same buzz. Again hopefully you are right and he does play well.,ya saw really good things preseason granted watch bills preseason games get feeling buzz hopefully right play well,NOT,,
22837,@USER im fucking sad also this gif is art,im fucking sad also gif art,OFF,TIN,IND
44986,@USER You are kind and attentive. Thank you 🙏🏾Peace to you @USER,kind attentive thank peace,NOT,,
59567,@USER @USER They thought she would win so they could implement the last part of their plan to use the guillotines from China and blades from Mexico. #MAGA  #LockThemAllUp  #confirmkavanaugh #WWG1WGA  #PatriotsUnited  #GodBlessAmerica  #GodBlessTheWorld  #GodBlessOurMilitary  #100thMonkey,thought would win could implement last part plan use guillotines china blades mexico maga lockthemallup confirmkavanaugh wwg 1wga patriotsunited godblessamerica godblesstheworld godblessourmilitary 100thmonkey,OFF,TIN,OTH
44879,@USER Go away you are irrelevant,go away irrelevant,OFF,TIN,IND
69217,@USER @USER @USER What is happening I'm lost URL,happening lost,NOT,,
37058,@USER @USER @USER @USER @USER @USER Lets get electric ferries and tear down our dams. Liberals don't make sense.,lets get electric ferries tear dams liberals make sense,NOT,,
57819,@USER Didn't me too woman molest a young boy. And the next day they were forgiving her. Hypocrisy thrives in celebrity circles.,woman molest young boy next day forgiving hypocrisy thrives celebrity circles,OFF,TIN,GRP
92648,@USER @USER @USER And his son the ANTIFA masked hater is normal?,son antifa masked hater normal,NOT,,
42300,@USER He is such a piece of shit,piece shit,OFF,TIN,IND
48344,@USER you always have such a lovely way with words......you are one wonderful person.....the biggest of hearts.  Thank you so much for that '),always lovely way words one wonderful person biggest hearts thank much,NOT,,
70946,@USER Energy Independent,energy independent,NOT,,
58224,@USER Clearly Durbin lived under a rock for those eight years!,clearly durbin lived rock eight years,NOT,,
18574,@USER Seriously??.... Guess comedy is easier to get viral.... Have you tried drawing shit? XD,seriously guess comedy easier get viral tried drawing shit xd,OFF,UNT,
10980,@USER That stage was such a pain in the ass for terrorist hunt I loved it,stage pain ass terrorist hunt loved,OFF,UNT,
21353,@USER ❤ You are beloved! ❤,❤ beloved ❤,NOT,,
91935,@USER Not sure. Just woke up wanting to fuck some chuds up  Might be the antifa super soldier serum or something idk,sure woke wanting fuck chuds might antifa super soldier serum something idk,OFF,TIN,IND
49907,@USER Important story on business’ growth limitations due to historically low unemployment rates in WI  URL,important story business growth limitations due historically low unemployment rates wi,NOT,,
70171,@USER By wagging her finger at authority figures? Hmmm. ..no. Serena is the definition of a bully. Her frequent on court tantrums are why she is being screened for steroid use more than other players. She appears to have roid-rage.,wagging finger authority figures hmmm serena definition bully frequent court tantrums screened steroid use players appears roid rage,NOT,,
33734,@USER I really hope you don’t block me until after next Monday. I want to see this page’s reaction when Kavanaugh gets confirmed to the Supreme Court. That gun control is effectively dead.,really hope block next monday want see page reaction kavanaugh gets confirmed supreme court gun control effectively dead,OFF,TIN,IND
78573,@USER @USER Why do you have to bring race into this the real racist are Democrats and liberals like you.,bring race real racist democrats liberals like,OFF,TIN,GRP
22285,@USER @USER She is diabetic 🤐,diabetic,NOT,,
55009,@USER that's unepic,unepic,OFF,TIN,IND
74373,"@USER Looks like gun control"" works in Chicago 😄👽""",looks like gun control works chicago,NOT,,
99396,@USER @USER @USER Stop lying liberals. He said that is absolutely nuts,stop lying liberals said absolutely nuts,OFF,TIN,GRP
54948,Buying this today best of luck on your new book!  @USER #MAGA URL,buying today best luck new book maga,NOT,,
40533,@USER @USER Nice!!!!! You are so welcome!!,nice welcome,NOT,,
33003,@USER @USER She either testifies or shuts up.She is either a fraud or a false memory person.When you have been raped you never forget it ever.,either testifies shuts either fraud false memory person raped never forget ever,OFF,TIN,IND
58387,@USER We apologize for the delay in response here and wanted to follow up and see if you are still experiencing issues. Our engineers are in the final stages of mitigating impact related to the event. ^MA,apologize delay response wanted follow see still experiencing issues engineers final stages mitigating impact related event,NOT,,
30020,@USER She does and she lost because she took it for granted that she would inherit all of Bill’s support not knowing that for all of his deficiencies he is the kind of person you could drink with and she is the kind of person one would never drink with.,lost took granted would inherit bill support knowing deficiencies kind person could drink kind person one would never drink,NOT,,
45686,Snowflake @USER - whine whine whine #MAGA  baby URL,snowflake whine whine whine maga baby,OFF,TIN,IND
99667,@USER @USER Mueller was told he either would co-operate or go to prison for life or be executed...it is all coming out. #MAGA #DrainTheDeepState #ConfirmKavanaugh #TraitorsAll,mueller told either would co operate go prison life executed coming maga drainthedeepstate confirmkavanaugh traitorsall,OFF,TIN,IND
45036,@USER @USER @USER @USER @USER @USER thanks mum!,thanks mum,NOT,,
31264,@USER This isn’t about gun control anymore this is about hate.  Take guns away the hateful will find something else.  Let’s resolve where anger comes from,gun control anymore hate take guns away hateful find something else let resolve anger comes,NOT,,
16623,@USER Good! #Antifa is violent fascism.,good antifa violent fascism,NOT,,
33918,@USER The Liberals liberal right there.,liberals liberal right,NOT,,
34147,@USER @USER He is not good in Debate but very good in Dancing Competition.,good debate good dancing competition,NOT,,
44698,#guncontrol #robbery #murder #Selfdense #Defend #secondammendment Why You Don't Want Gun Control Three Armed Home Invaders Try to Ambush Homeowner | Active Self Protection URL via @USER,guncontrol robbery murder selfdense defend secondammendment want gun control three armed home invaders try ambush homeowner active self protection via,NOT,,
